time,gti,temp_air,wind_speed,humidity,precipitation,pm10,power
2023-07-19 08:00:00,469.7,21.57,2.6,80.6,0.0,25.3,18.785
2023-07-19 09:00:00,620.7,20.35,1.48,74.2,0.0,23.8,24.501
2023-07-19 10:00:00,463.4,25.06,1.62,66.3,0.0,15.3,18.232
2023-07-19 11:00:00,776.5,20.83,2.01,64.9,0.0,17.4,32.672
2023-07-19 12:00:00,421.4,28.05,8.25,70.4,0.0,19.7,18.254
2023-07-19 13:00:00,737.3,23.87,2.3,64.5,0.0,14.7,29.598
2023-07-19 14:00:00,556.4,25.03,1.43,72.3,0.0,17.8,23.031
2023-07-19 15:00:00,245.0,27.45,2.3,61.2,0.0,21.6,9.81
2023-07-19 16:00:00,253.6,27.76,1.23,66.8,0.0,21.5,10.601
2023-07-19 17:00:00,241.3,25.91,5.84,60.6,0.0,21.4,10.153
2023-07-19 18:00:00,0.0,26.87,3.71,66.1,0.0,19.8,0.0
2023-07-19 19:00:00,0.0,23.31,0.71,71.0,0.0,25.2,0.0
2023-07-19 20:00:00,0.0,22.69,3.69,73.1,0.0,14.4,0.0
2023-07-19 21:00:00,0.0,21.55,2.65,78.8,0.0,23.5,0.0
2023-07-19 22:00:00,0.0,19.9,3.23,78.6,0.0,21.5,0.0
2023-07-19 23:00:00,0.0,16.6,4.67,88.9,0.0,20.5,0.0
2023-07-20 00:00:00,0.0,18.43,0.96,68.7,0.0,19.6,0.0
2023-07-20 01:00:00,0.0,17.5,2.08,91.0,0.0,19.9,0.0
2023-07-20 02:00:00,0.0,18.79,3.11,82.5,0.0,11.7,0.0
2023-07-20 03:00:00,0.0,15.07,4.34,78.7,0.0,18.3,0.0
2023-07-20 04:00:00,0.0,16.21,3.51,85.9,0.0,22.5,0.0
2023-07-20 05:00:00,0.0,19.47,2.02,86.6,0.0,13.8,0.0
2023-07-20 06:00:00,0.0,18.9,4.56,83.4,0.0,23.9,0.0
2023-07-20 07:00:00,182.5,20.32,1.89,69.1,0.0,21.4,7.476
2023-07-20 08:00:00,303.2,21.38,1.64,74.0,0.0,26.3,12.747
2023-07-20 09:00:00,491.7,22.69,0.32,76.7,0.0,18.5,19.446
2023-07-20 10:00:00,569.0,26.02,0.82,68.0,0.0,19.6,21.883
2023-07-20 11:00:00,732.9,24.64,1.91,72.5,0.0,18.5,27.861
2023-07-20 12:00:00,651.0,24.02,0.87,73.6,0.0,14.4,24.864
2023-07-20 13:00:00,889.0,27.29,0.47,60.7,0.0,20.4,34.017
2023-07-20 14:00:00,520.8,25.98,1.01,75.8,0.0,22.1,20.2
2023-07-20 15:00:00,243.9,26.83,6.24,67.7,0.0,27.7,10.56
2023-07-20 16:00:00,241.1,27.38,0.69,66.3,0.0,19.1,9.92
2023-07-20 17:00:00,167.3,25.1,0.76,63.9,0.0,15.9,6.713
2023-07-20 18:00:00,0.0,24.77,4.18,68.2,0.0,18.6,0.0
2023-07-20 19:00:00,0.0,25.21,3.07,74.8,0.0,18.0,0.0
2023-07-20 20:00:00,0.0,22.47,2.1,73.9,0.0,26.5,0.0
2023-07-20 21:00:00,0.0,23.46,3.94,75.5,0.0,16.9,0.0
2023-07-20 22:00:00,0.0,19.23,2.37,76.1,0.0,23.4,0.0
2023-07-20 23:00:00,0.0,18.01,0.2,78.3,0.0,20.8,0.0
2023-07-21 00:00:00,0.0,21.32,1.34,64.0,0.0,24.1,0.0
2023-07-21 01:00:00,0.0,15.37,9.26,83.3,0.0,18.0,0.0
2023-07-21 02:00:00,0.0,17.12,2.37,77.7,1.2,14.7,0.0
2023-07-21 03:00:00,0.0,19.77,4.92,77.6,0.0,27.3,0.0
2023-07-21 04:00:00,0.0,17.12,5.17,65.9,0.0,21.4,0.0
2023-07-21 05:00:00,0.0,19.68,3.46,91.0,0.0,26.0,0.0
2023-07-21 06:00:00,0.0,19.44,2.17,76.5,0.0,26.3,0.0
2023-07-21 07:00:00,134.5,19.48,1.08,78.8,0.0,17.3,5.896
2023-07-21 08:00:00,378.6,20.5,0.69,77.1,0.0,21.8,15.822
2023-07-21 09:00:00,560.8,18.82,5.05,74.9,0.0,22.4,22.923
2023-07-21 10:00:00,467.7,22.81,2.94,74.6,0.0,19.6,19.135
2023-07-21 11:00:00,817.9,24.84,2.96,76.7,0.0,22.9,32.197
2023-07-21 12:00:00,379.7,25.88,3.45,69.4,0.0,24.4,15.169
2023-07-21 13:00:00,329.1,30.02,1.67,68.5,0.0,16.6,13.12
2023-07-21 14:00:00,355.3,27.25,4.42,71.3,0.0,26.4,15.087
2023-07-21 15:00:00,304.6,27.94,2.49,70.1,0.0,20.3,12.256
2023-07-21 16:00:00,439.6,28.57,1.82,76.2,0.0,19.1,17.573
2023-07-21 17:00:00,154.7,27.13,2.99,69.0,0.0,18.3,6.41
2023-07-21 18:00:00,0.0,25.4,4.52,68.5,0.0,14.6,0.0
2023-07-21 19:00:00,0.0,24.37,1.76,69.9,0.0,25.6,0.0
2023-07-21 20:00:00,0.0,22.76,9.21,74.5,0.0,19.1,0.0
2023-07-21 21:00:00,0.0,22.66,0.67,64.1,0.0,15.0,0.0
2023-07-21 22:00:00,0.0,20.44,3.29,83.3,0.0,23.1,0.0
2023-07-21 23:00:00,0.0,20.43,1.21,73.4,0.0,15.2,0.0
2023-07-22 00:00:00,0.0,16.94,2.54,78.5,0.0,17.6,0.0
2023-07-22 01:00:00,0.0,17.88,3.81,70.1,0.0,19.7,0.0
2023-07-22 02:00:00,0.0,19.49,18.63,76.7,0.0,10.7,0.0
2023-07-22 03:00:00,0.0,16.65,0.42,71.3,0.0,22.2,0.0
2023-07-22 04:00:00,0.0,19.92,0.92,65.4,0.0,20.5,0.0
2023-07-22 05:00:00,0.0,17.9,3.39,73.5,0.0,14.9,0.0
2023-07-22 06:00:00,0.0,18.37,4.6,75.9,0.0,28.4,0.0
2023-07-22 07:00:00,238.2,19.66,1.6,70.7,0.0,16.6,10.001
2023-07-22 08:00:00,309.7,20.23,0.86,76.8,0.0,10.9,12.209
2023-07-22 09:00:00,511.0,19.02,3.47,83.9,0.0,18.1,22.405
2023-07-22 10:00:00,300.8,24.6,1.38,71.2,0.0,16.8,11.883
2023-07-22 11:00:00,488.1,27.78,5.62,52.8,0.0,20.6,20.426
2023-07-22 12:00:00,645.5,26.24,3.19,67.8,0.0,16.6,26.722
2023-07-22 13:00:00,851.0,27.13,3.41,70.3,0.0,19.1,32.996
2023-07-22 14:00:00,433.7,26.54,5.15,65.3,0.0,22.3,18.668
2023-07-22 15:00:00,574.4,28.72,7.86,66.8,0.0,18.7,23.852
2023-07-22 16:00:00,371.2,26.76,1.03,68.9,0.0,15.9,14.963
2023-07-22 17:00:00,104.6,26.72,1.87,60.7,0.0,20.0,4.331
2023-07-22 18:00:00,0.0,23.17,5.62,78.8,0.0,17.6,0.0
2023-07-22 19:00:00,0.0,23.69,2.44,69.2,0.0,21.7,0.0
2023-07-22 20:00:00,0.0,23.83,1.52,68.8,5.61,15.3,0.0
2023-07-22 21:00:00,0.0,23.35,2.24,74.1,0.0,17.9,0.0
2023-07-22 22:00:00,0.0,22.09,7.43,63.3,0.0,20.8,0.0
2023-07-22 23:00:00,0.0,17.12,2.32,86.5,0.0,20.9,0.0
2023-07-23 00:00:00,0.0,16.22,3.7,74.0,0.0,22.9,0.0
2023-07-23 01:00:00,0.0,18.52,1.83,88.0,0.0,16.5,0.0
2023-07-23 02:00:00,0.0,16.03,0.56,86.9,0.0,14.0,0.0
2023-07-23 03:00:00,0.0,18.32,4.5,71.4,0.0,26.0,0.0
2023-07-23 04:00:00,0.0,14.7,1.83,83.8,0.0,15.4,0.0
2023-07-23 05:00:00,0.0,17.5,4.86,72.7,0.0,17.0,0.0
2023-07-23 06:00:00,0.0,18.39,3.58,70.8,0.0,21.1,0.0
2023-07-23 07:00:00,143.9,20.2,2.98,60.2,0.0,19.8,6.087
2023-07-23 08:00:00,212.1,19.14,5.91,80.2,0.0,20.0,9.305
2023-07-23 09:00:00,494.8,19.03,1.84,73.8,0.0,15.5,20.186
2023-07-23 10:00:00,609.1,23.53,4.43,75.9,0.0,16.4,25.019
2023-07-23 11:00:00,523.2,25.27,2.34,70.4,0.0,20.0,20.118
2023-07-23 12:00:00,861.8,27.02,1.72,59.7,0.0,22.2,32.802
2023-07-23 13:00:00,823.9,25.77,3.34,73.5,0.0,15.9,33.417
2023-07-23 14:00:00,345.6,27.97,1.56,69.0,0.0,18.3,13.888
2023-07-23 15:00:00,537.6,27.7,1.9,63.3,0.0,18.5,20.861
2023-07-23 16:00:00,287.3,28.79,2.67,70.7,0.0,17.7,11.623
2023-07-23 17:00:00,245.4,26.22,5.69,66.3,0.0,14.5,10.468
2023-07-23 18:00:00,0.0,22.92,6.1,67.2,0.0,20.8,0.0
2023-07-23 19:00:00,0.0,24.37,0.89,69.0,0.0,15.3,0.0
2023-07-23 20:00:00,0.0,23.4,1.66,69.1,0.0,22.7,0.0
2023-07-23 21:00:00,0.0,22.75,3.91,63.2,0.0,16.1,0.0
2023-07-23 22:00:00,0.0,18.38,1.47,61.5,0.0,26.4,0.0
2023-07-23 23:00:00,0.0,19.01,1.63,86.5,0.0,21.0,0.0
2023-07-24 00:00:00,0.0,19.73,2.27,82.5,0.0,13.4,0.0
2023-07-24 01:00:00,0.0,17.48,3.78,87.3,0.0,18.8,0.0
2023-07-24 02:00:00,0.0,16.67,2.93,84.8,0.0,18.5,0.0
2023-07-24 03:00:00,0.0,19.82,6.16,73.1,0.0,18.3,0.0
2023-07-24 04:00:00,0.0,15.53,2.65,79.7,0.0,25.4,0.0
2023-07-24 05:00:00,0.0,19.48,2.97,72.3,0.0,25.9,0.0
2023-07-24 06:00:00,0.0,19.96,2.34,78.7,0.0,17.7,0.0
2023-07-24 07:00:00,225.3,19.13,3.23,79.3,0.0,25.1,9.818
2023-07-24 08:00:00,383.5,20.62,1.74,72.6,0.0,16.8,15.524
2023-07-24 09:00:00,482.4,21.91,3.35,75.7,0.0,14.6,19.395
2023-07-24 10:00:00,754.3,23.53,1.44,78.1,0.0,22.9,28.472
2023-07-24 11:00:00,391.7,23.57,5.37,71.1,0.0,17.0,15.734
2023-07-24 12:00:00,750.0,24.86,2.45,62.6,0.0,21.5,31.975
2023-07-24 13:00:00,448.1,25.76,6.94,71.2,0.0,20.6,18.485
2023-07-24 14:00:00,350.6,26.31,5.3,60.5,0.0,16.8,14.829
2023-07-24 15:00:00,436.1,26.5,3.03,62.8,0.0,21.1,17.49
2023-07-24 16:00:00,284.4,23.43,4.02,72.9,2.76,25.2,12.092
2023-07-24 17:00:00,235.2,26.44,3.4,71.4,0.0,18.2,10.344
2023-07-24 18:00:00,0.0,24.71,0.91,70.3,0.0,20.5,0.0
2023-07-24 19:00:00,0.0,21.66,2.94,67.3,0.0,16.5,0.0
2023-07-24 20:00:00,0.0,22.73,2.82,88.8,0.0,21.9,0.0
2023-07-24 21:00:00,0.0,21.39,2.32,70.6,0.0,14.6,0.0
2023-07-24 22:00:00,0.0,22.58,3.6,75.0,0.0,20.3,0.0
2023-07-24 23:00:00,0.0,18.65,2.99,73.5,0.0,16.0,0.0
2023-07-25 00:00:00,0.0,19.41,3.14,70.5,0.0,17.4,0.0
2023-07-25 01:00:00,0.0,19.69,6.7,76.1,0.0,11.5,0.0
2023-07-25 02:00:00,0.0,16.17,2.67,77.3,0.0,14.8,0.0
2023-07-25 03:00:00,0.0,16.88,4.48,79.7,0.0,12.9,0.0
2023-07-25 04:00:00,0.0,19.71,2.44,71.8,0.0,16.7,0.0
2023-07-25 05:00:00,0.0,17.96,6.79,78.7,0.0,20.1,0.0
2023-07-25 06:00:00,0.0,18.97,3.91,72.1,0.0,15.3,0.0
2023-07-25 07:00:00,162.1,18.84,3.03,83.3,0.0,14.2,6.704
2023-07-25 08:00:00,384.2,21.68,1.58,75.2,0.0,16.2,15.334
2023-07-25 09:00:00,357.2,21.89,6.89,72.4,0.0,19.9,15.597
2023-07-25 10:00:00,687.1,20.49,5.07,74.7,0.0,13.4,28.27
2023-07-25 11:00:00,690.8,23.91,1.48,68.4,0.0,17.4,27.091
2023-07-25 12:00:00,811.7,23.71,0.69,71.7,0.0,24.5,29.695
2023-07-25 13:00:00,466.7,26.45,2.1,76.7,0.0,17.4,18.074
2023-07-25 14:00:00,620.0,25.4,1.21,65.5,0.0,22.1,24.739
2023-07-25 15:00:00,299.6,27.66,2.27,67.2,0.0,14.4,12.293
2023-07-25 16:00:00,276.2,26.84,4.29,62.6,0.0,24.9,11.173
2023-07-25 17:00:00,200.1,24.4,5.04,55.2,0.0,9.9,8.488
2023-07-25 18:00:00,0.0,24.74,0.62,73.4,2.28,9.1,0.0
2023-07-25 19:00:00,0.0,25.38,0.86,75.4,0.0,20.5,0.0
2023-07-25 20:00:00,0.0,24.96,1.17,72.1,0.0,17.8,0.0
2023-07-25 21:00:00,0.0,20.59,2.9,88.7,0.0,19.0,0.0
2023-07-25 22:00:00,0.0,19.01,5.27,74.4,0.0,16.0,0.0
2023-07-25 23:00:00,0.0,22.37,2.45,67.2,0.0,21.4,0.0
2023-07-26 00:00:00,0.0,18.38,0.6,84.5,0.0,12.8,0.0
2023-07-26 01:00:00,0.0,17.73,3.16,85.6,0.0,23.0,0.0
2023-07-26 02:00:00,0.0,15.99,1.82,86.8,0.0,26.9,0.0
2023-07-26 03:00:00,0.0,17.25,1.85,72.2,0.0,10.9,0.0
2023-07-26 04:00:00,0.0,19.67,2.88,71.6,0.0,21.3,0.0
2023-07-26 05:00:00,0.0,17.98,3.7,68.0,0.0,26.2,0.0
2023-07-26 06:00:00,0.0,19.99,4.89,87.3,0.0,20.2,0.0
2023-07-26 07:00:00,202.1,19.47,5.37,70.5,0.0,16.8,8.533
2023-07-26 08:00:00,236.8,19.09,4.47,69.2,0.0,15.1,10.056
2023-07-26 09:00:00,655.2,20.9,4.14,73.7,0.0,20.1,27.875
2023-07-26 10:00:00,404.8,21.54,0.82,74.3,0.0,21.2,16.565
2023-07-26 11:00:00,456.7,24.75,3.92,73.7,0.0,14.6,18.49
2023-07-26 12:00:00,852.2,27.3,2.31,65.9,0.0,22.1,34.95
2023-07-26 13:00:00,460.4,26.5,5.32,63.5,0.0,19.5,18.954
2023-07-26 14:00:00,475.1,26.3,1.73,65.5,0.0,9.6,18.0
2023-07-26 15:00:00,540.5,25.74,2.17,64.9,0.0,20.8,21.068
2023-07-26 16:00:00,212.6,27.29,1.56,75.0,0.0,10.8,9.027
2023-07-26 17:00:00,110.1,24.4,1.78,70.1,0.0,16.7,4.685
2023-07-26 18:00:00,0.0,23.76,6.06,74.7,1.4,23.6,0.0
2023-07-26 19:00:00,0.0,25.78,1.61,67.2,0.0,19.9,0.0
2023-07-26 20:00:00,0.0,22.8,2.71,61.1,0.0,15.7,0.0
2023-07-26 21:00:00,0.0,21.48,1.73,83.5,0.0,21.4,0.0
2023-07-26 22:00:00,0.0,20.38,2.71,78.4,0.0,16.8,0.0
2023-07-26 23:00:00,0.0,20.52,3.16,77.1,0.0,22.8,0.0
2023-07-27 00:00:00,0.0,18.62,3.88,64.3,0.0,15.8,0.0
2023-07-27 01:00:00,0.0,16.46,2.53,78.8,0.0,16.7,0.0
2023-07-27 02:00:00,0.0,16.02,6.43,89.4,0.0,19.9,0.0
2023-07-27 03:00:00,0.0,16.61,0.68,87.2,0.0,24.2,0.0
2023-07-27 04:00:00,0.0,17.53,1.56,77.1,0.0,19.0,0.0
2023-07-27 05:00:00,0.0,17.52,1.51,85.7,0.0,20.3,0.0
2023-07-27 06:00:00,0.0,18.18,1.24,87.0,0.0,18.5,0.0
2023-07-27 07:00:00,149.5,19.47,3.68,75.1,0.0,24.0,6.369
2023-07-27 08:00:00,304.9,20.56,1.52,82.6,0.0,11.6,12.616
2023-07-27 09:00:00,320.9,20.73,0.2,82.2,0.0,12.6,12.698
2023-07-27 10:00:00,710.7,24.86,2.95,74.6,0.0,14.8,26.899
2023-07-27 11:00:00,852.6,23.68,6.54,76.6,0.0,22.3,37.249
2023-07-27 12:00:00,880.6,25.63,0.22,63.4,0.0,20.4,33.056
2023-07-27 13:00:00,447.5,23.14,3.55,76.3,0.0,23.0,18.472
2023-07-27 14:00:00,446.9,26.41,4.73,67.0,0.0,20.1,18.599
2023-07-27 15:00:00,300.4,25.26,1.68,63.7,0.0,22.8,12.173
2023-07-27 16:00:00,257.0,25.27,3.22,78.2,0.0,20.5,10.432
2023-07-27 17:00:00,137.0,29.87,2.78,62.9,0.0,21.1,5.446
2023-07-27 18:00:00,0.0,25.82,3.83,69.8,0.0,11.8,0.0
2023-07-27 19:00:00,0.0,26.24,1.81,68.8,0.0,24.0,0.0
2023-07-27 20:00:00,0.0,24.48,1.86,60.7,0.0,19.1,0.0
2023-07-27 21:00:00,0.0,23.38,3.28,69.6,0.0,23.8,0.0
2023-07-27 22:00:00,0.0,20.31,2.53,79.7,0.0,23.6,0.0
2023-07-27 23:00:00,0.0,21.81,5.12,73.3,0.0,19.4,0.0
2023-07-28 00:00:00,0.0,19.61,2.68,73.7,0.0,16.1,0.0
2023-07-28 01:00:00,0.0,17.61,3.36,80.3,0.0,22.9,0.0
2023-07-28 02:00:00,0.0,17.45,1.89,84.9,0.0,14.8,0.0
2023-07-28 03:00:00,0.0,16.68,1.89,69.6,0.0,19.8,0.0
2023-07-28 04:00:00,0.0,17.13,4.21,78.2,0.0,10.3,0.0
2023-07-28 05:00:00,0.0,17.48,4.53,78.5,0.0,19.9,0.0
2023-07-28 06:00:00,0.0,18.92,0.79,87.3,0.0,21.9,0.0
2023-07-28 07:00:00,180.8,21.99,2.2,80.3,0.0,21.2,7.326
2023-07-28 08:00:00,229.0,18.78,3.39,68.6,0.0,16.9,9.715
2023-07-28 09:00:00,514.3,23.59,0.26,79.1,0.0,15.8,21.309
2023-07-28 10:00:00,684.4,22.62,2.17,71.3,0.0,21.4,26.927
2023-07-28 11:00:00,412.3,26.28,8.53,58.2,0.0,23.4,18.321
2023-07-28 12:00:00,352.5,24.92,1.27,61.4,0.0,10.7,13.614
2023-07-28 13:00:00,571.9,26.83,1.23,75.4,0.0,17.5,22.266
2023-07-28 14:00:00,688.1,26.47,2.42,70.4,0.0,18.6,25.785
2023-07-28 15:00:00,509.1,24.28,2.56,64.4,0.0,15.3,20.743
2023-07-28 16:00:00,375.4,29.32,2.0,73.7,0.0,23.0,14.637
2023-07-28 17:00:00,147.5,24.8,4.6,73.9,0.0,19.6,6.301
2023-07-28 18:00:00,0.0,25.54,0.47,67.2,0.0,18.7,0.0
2023-07-28 19:00:00,0.0,22.8,1.19,73.8,0.0,16.9,0.0
2023-07-28 20:00:00,0.0,21.17,2.18,68.7,0.0,19.8,0.0
2023-07-28 21:00:00,0.0,21.57,5.27,85.5,0.0,17.1,0.0
2023-07-28 22:00:00,0.0,19.7,1.58,68.6,0.0,15.0,0.0
2023-07-28 23:00:00,0.0,17.63,1.09,70.5,0.0,16.3,0.0
2023-07-29 00:00:00,0.0,18.26,0.34,78.7,0.0,15.0,0.0
2023-07-29 01:00:00,0.0,15.3,0.98,98.3,0.0,18.0,0.0
2023-07-29 02:00:00,0.0,17.21,0.38,70.3,0.0,21.8,0.0
2023-07-29 03:00:00,0.0,16.66,1.5,84.3,0.0,12.3,0.0
2023-07-29 04:00:00,0.0,13.3,3.63,83.9,0.0,18.9,0.0
2023-07-29 05:00:00,0.0,16.74,3.2,81.7,0.0,27.4,0.0
2023-07-29 06:00:00,0.0,19.02,3.76,83.4,0.0,20.2,0.0
2023-07-29 07:00:00,182.3,17.76,0.84,74.0,0.0,19.2,7.859
2023-07-29 08:00:00,353.8,21.33,0.59,72.3,0.0,24.8,13.748
2023-07-29 09:00:00,489.4,22.5,3.07,68.3,0.0,9.6,20.896
2023-07-29 10:00:00,508.3,21.62,4.34,81.9,0.0,25.0,21.279
2023-07-29 11:00:00,501.3,24.33,2.42,77.8,0.0,15.1,19.9
2023-07-29 12:00:00,681.7,26.63,3.25,60.7,0.0,19.7,26.982
2023-07-29 13:00:00,328.5,24.87,2.3,71.8,0.0,13.0,13.738
2023-07-29 14:00:00,285.1,26.37,1.67,74.0,0.0,12.5,11.366
2023-07-29 15:00:00,592.8,28.58,1.9,55.6,0.0,17.1,23.327
2023-07-29 16:00:00,176.4,25.4,4.29,77.3,0.0,18.8,7.526
2023-07-29 17:00:00,166.0,26.87,2.27,66.8,0.0,19.3,6.973
2023-07-29 18:00:00,0.0,23.77,4.26,68.2,0.0,23.6,0.0
2023-07-29 19:00:00,0.0,24.11,2.69,78.8,0.0,10.4,0.0
2023-07-29 20:00:00,0.0,23.82,1.47,77.6,0.0,17.3,0.0
2023-07-29 21:00:00,0.0,18.25,3.39,69.3,0.0,11.8,0.0
2023-07-29 22:00:00,0.0,19.76,2.33,80.0,0.0,18.4,0.0
2023-07-29 23:00:00,0.0,20.0,4.96,79.5,0.0,27.1,0.0
2023-07-30 00:00:00,0.0,18.62,1.22,64.0,0.0,23.5,0.0
2023-07-30 01:00:00,0.0,16.71,0.39,82.7,0.0,13.8,0.0
2023-07-30 02:00:00,0.0,15.33,3.64,78.5,1.53,18.7,0.0
2023-07-30 03:00:00,0.0,17.76,5.68,84.9,0.0,15.9,0.0
2023-07-30 04:00:00,0.0,16.51,4.34,74.5,0.0,24.7,0.0
2023-07-30 05:00:00,0.0,18.31,6.0,78.2,0.0,20.9,0.0
2023-07-30 06:00:00,0.0,18.86,6.87,73.6,0.0,13.3,0.0
2023-07-30 07:00:00,212.8,18.65,2.09,73.2,0.0,19.5,9.052
2023-07-30 08:00:00,209.5,22.14,1.02,59.7,0.0,19.1,8.65
2023-07-30 09:00:00,645.0,20.93,0.2,80.7,0.0,19.4,25.174
2023-07-30 10:00:00,397.4,24.9,0.43,76.5,0.0,18.8,15.155
2023-07-30 11:00:00,557.0,26.3,3.53,68.3,0.0,22.5,23.369
2023-07-30 12:00:00,658.9,26.93,0.47,69.3,0.0,21.1,25.719
2023-07-30 13:00:00,382.2,25.88,2.9,63.9,0.0,19.0,13.965
2023-07-30 14:00:00,705.0,30.47,3.7,69.3,0.0,16.7,27.33
2023-07-30 15:00:00,345.4,27.05,2.49,68.4,0.0,18.0,14.282
2023-07-30 16:00:00,326.7,27.01,1.87,67.4,0.0,16.5,13.654
2023-07-30 17:00:00,169.1,26.12,1.17,76.9,5.32,15.0,7.057
2023-07-30 18:00:00,0.0,23.66,6.28,63.2,0.0,13.5,0.0
2023-07-30 19:00:00,0.0,26.26,1.16,56.2,0.0,19.8,0.0
2023-07-30 20:00:00,0.0,22.26,1.88,75.4,0.0,23.6,0.0
2023-07-30 21:00:00,0.0,23.2,1.71,70.3,0.0,19.9,0.0
2023-07-30 22:00:00,0.0,22.27,3.87,65.9,0.0,14.1,0.0
2023-07-30 23:00:00,0.0,20.23,2.69,76.2,0.0,14.5,0.0
2023-07-31 00:00:00,0.0,17.21,0.76,80.9,0.0,21.1,0.0
2023-07-31 01:00:00,0.0,16.95,4.15,84.3,0.0,15.5,0.0
2023-07-31 02:00:00,0.0,12.94,1.16,77.3,2.48,17.7,0.0
2023-07-31 03:00:00,0.0,16.61,2.94,77.0,0.0,16.8,0.0
2023-07-31 04:00:00,0.0,18.16,5.91,79.4,0.0,12.4,0.0
2023-07-31 05:00:00,0.0,17.1,1.41,85.5,0.0,20.1,0.0
2023-07-31 06:00:00,0.0,17.37,1.48,84.0,0.0,16.0,0.0
2023-07-31 07:00:00,136.6,18.84,2.09,73.8,0.0,12.1,5.925
2023-07-31 08:00:00,296.5,22.32,2.15,75.7,0.0,18.5,12.412
2023-07-31 09:00:00,441.7,21.71,2.77,70.2,0.0,18.1,17.506
2023-07-31 10:00:00,788.8,25.87,3.43,65.9,0.0,24.7,31.629
2023-07-31 11:00:00,440.1,23.43,1.1,69.4,0.0,17.8,17.573
2023-07-31 12:00:00,614.0,25.65,2.33,64.8,0.0,9.6,25.799
2023-07-31 13:00:00,397.5,25.47,0.95,73.2,0.0,23.4,15.532
2023-07-31 14:00:00,460.2,29.73,3.75,69.3,0.0,20.4,18.291
2023-07-31 15:00:00,531.2,27.06,4.82,64.5,0.0,15.1,21.264
2023-07-31 16:00:00,213.2,29.81,1.7,64.7,0.0,27.5,9.058
2023-07-31 17:00:00,173.4,25.49,2.59,66.5,0.0,16.3,7.521
2023-07-31 18:00:00,0.0,27.61,5.7,60.6,0.0,23.9,0.0
2023-07-31 19:00:00,0.0,24.46,3.07,63.5,0.0,18.8,0.0
2023-07-31 20:00:00,0.0,24.34,0.95,80.7,0.0,24.1,0.0
2023-07-31 21:00:00,0.0,19.96,0.55,71.0,0.0,15.2,0.0
2023-07-31 22:00:00,0.0,21.02,1.25,78.0,0.0,17.2,0.0
2023-07-31 23:00:00,0.0,17.68,1.96,80.5,0.0,16.6,0.0
2023-08-01 00:00:00,0.0,18.6,4.07,69.9,0.0,13.0,0.0
2023-08-01 01:00:00,0.0,15.14,1.83,83.8,0.0,13.7,0.0
2023-08-01 02:00:00,0.0,16.78,0.89,81.0,0.0,10.6,0.0
2023-08-01 03:00:00,0.0,18.39,1.91,77.2,0.0,21.1,0.0
2023-08-01 04:00:00,0.0,17.74,2.0,75.5,0.0,21.6,0.0
2023-08-01 05:00:00,0.0,15.57,1.3,80.7,0.0,22.4,0.0
2023-08-01 06:00:00,0.0,15.37,1.84,83.8,0.0,15.6,0.0
2023-08-01 07:00:00,168.7,20.0,2.62,70.2,0.0,12.1,6.792
2023-08-01 08:00:00,365.7,22.83,0.48,80.6,0.0,13.5,13.987
2023-08-01 09:00:00,497.8,20.3,2.0,79.2,0.0,19.5,20.764
2023-08-01 10:00:00,704.8,26.19,9.55,53.5,0.0,15.9,29.308
2023-08-01 11:00:00,805.7,24.24,3.0,69.0,0.0,12.9,30.073
2023-08-01 12:00:00,656.2,22.35,4.11,85.4,0.0,24.0,27.197
2023-08-01 13:00:00,479.3,23.74,5.67,73.1,0.0,14.8,19.866
2023-08-01 14:00:00,289.5,27.74,6.37,61.8,0.0,23.8,12.283
2023-08-01 15:00:00,485.6,26.94,1.5,70.9,0.0,15.4,19.268
2023-08-01 16:00:00,406.2,28.8,0.53,52.1,0.0,15.8,15.308
2023-08-01 17:00:00,152.5,24.28,4.58,71.9,0.0,17.5,6.832
2023-08-01 18:00:00,0.0,25.46,1.98,65.8,0.0,17.5,0.0
2023-08-01 19:00:00,0.0,24.26,2.06,70.5,2.43,20.1,0.0
2023-08-01 20:00:00,0.0,22.83,3.4,64.0,0.0,19.2,0.0
2023-08-01 21:00:00,0.0,21.18,2.36,71.4,0.0,22.0,0.0
2023-08-01 22:00:00,0.0,19.91,2.8,59.8,0.0,12.8,0.0
2023-08-01 23:00:00,0.0,19.51,2.96,72.3,0.0,14.0,0.0
2023-08-02 00:00:00,0.0,18.63,4.62,77.8,0.0,21.4,0.0
2023-08-02 01:00:00,0.0,17.76,3.18,84.8,0.0,13.8,0.0
2023-08-02 02:00:00,0.0,18.69,0.93,91.8,0.0,17.2,0.0
2023-08-02 03:00:00,0.0,14.91,0.91,76.6,0.0,12.7,0.0
2023-08-02 04:00:00,0.0,14.16,1.4,85.4,1.26,21.3,0.0
2023-08-02 05:00:00,0.0,18.91,3.06,74.7,0.0,11.8,0.0
2023-08-02 06:00:00,0.0,16.76,1.0,77.5,0.0,16.1,0.0
2023-08-02 07:00:00,160.3,18.64,1.0,77.6,0.0,13.6,6.863
2023-08-02 08:00:00,344.3,19.5,2.91,75.0,0.0,19.1,13.889
2023-08-02 09:00:00,354.5,20.76,1.5,85.7,0.0,19.3,14.408
2023-08-02 10:00:00,498.3,20.82,6.04,72.6,0.0,23.1,20.361
2023-08-02 11:00:00,626.0,23.36,1.56,64.5,0.0,18.9,24.633
